"ID","Taxon","Common Name","Observer","Source","Date","Year","Number of Plants","Management Status","Detail URL"
"wb1497-80","Lepidium latifolium","Perennial pepperweed","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1497-80"
"wb1497-79","Lepidium latifolium","Perennial pepperweed","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1497-79"
"wb1497-78","Lepidium latifolium","Perennial pepperweed","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1497-78"
"wb1497-77","Lepidium latifolium","Perennial pepperweed","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1497-77"
"wb1497-76","Lepidium latifolium","Perennial pepperweed","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1497-76"
"wb1497-75","Lepidium latifolium","Perennial pepperweed","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1497-75"
"wb1497-74","Lepidium latifolium","Perennial pepperweed","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1497-74"
"wb1497-73","Lepidium latifolium","Perennial pepperweed","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1497-73"
"wb1497-72","Lepidium latifolium","Perennial pepperweed","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1497-72"
"wb1496-117","Lepidium latifolium","Perennial pepperweed","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1496-117"
"wb1496-116","Lepidium latifolium","Perennial pepperweed","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1496-116"
"wb1496-115","Lepidium latifolium","Perennial pepperweed","PONTING, GEOFF","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1496-115"
"wb1496-114","Lepidium latifolium","Perennial pepperweed","OTHER, OTHER","Forest Service, Pacific Southwest Regional Office, Natural Resource Information Systems (NRIS)","1901-01-01",1901,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1496-114"
"wb1579-11","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-11"
"wb1579-12","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-12"
"wb1579-13","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-13"
"wb1579-14","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-14"
"wb1579-16","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-16"
"wb1579-17","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-17"
"wb1579-18","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-18"
"wb1579-20","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-20"
"wb1579-21","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-21"
"wb1579-23","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-23"
"wb1579-26","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-26"
"wb1579-27","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-27"
"wb1579-28","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-28"
"wb1579-29","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-29"
"wb1579-30","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-30"
"wb1579-31","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-31"
"wb1579-32","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-32"
"wb1579-33","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-33"
"wb1579-35","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-35"
"wb1579-37","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-37"
"wb1579-43","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-43"
"wb1579-44","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-44"
"wb1579-47","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-47"
"wb1579-50","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-50"
"wb1579-51","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-51"
"wb1579-52","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-52"
"wb1579-54","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-54"
"wb1579-55","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-55"
"wb1579-56","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-56"
"wb1579-58","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-58"
"wb1579-59","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-59"
"wb1579-64","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-64"
"wb1579-65","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-65"
"wb1579-73","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-73"
"wb1579-74","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-74"
"wb1579-75","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-75"
"wb1579-76","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-76"
"wb1579-79","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-79"
"wb1579-83","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-83"
"wb1579-86","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-86"
"wb1579-88","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-88"
"wb1579-89","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-89"
"wb1579-90","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-90"
"wb1579-91","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-91"
"wb1579-92","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-92"
"wb1579-93","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-93"
"wb1579-94","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-94"
"wb1579-95","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-95"
"wb1579-96","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-96"
"wb1579-97","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-97"
"wb1579-99","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-99"
"wb1579-101","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-101"
"wb1579-102","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-102"
"wb1579-103","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-103"
"wb1579-104","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-104"
"wb1579-106","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-106"
"wb1579-107","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-107"
"wb1579-108","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-108"
"wb1579-109","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-109"
"wb1579-110","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-110"
"wb1579-111","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-111"
"wb1579-112","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-112"
"wb1579-113","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-113"
"wb1579-114","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-114"
"wb1579-115","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-115"
"wb1579-116","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-116"
"wb1579-117","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-117"
"wb1579-118","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-118"
"wb1579-119","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-119"
"wb1579-120","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-120"
"wb1579-129","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-129"
"wb1579-131","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-131"
"wb1579-132","Lepidium latifolium","Perennial pepperweed","SHELTERBELT BUILDERS","SAN PABLO BAY NATIONAL WILDLIFE REFUGE","1916-01-06",1916,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb1579-132"
